sp_id	latitude	longitude
507963420	38.6352929	-90.5471947
508195668	38.7440828	-90.3310248
507932285	38.5014429	-90.3511448
508170447	38.8076429	-90.7918446
507968339	38.5926229	-90.5962847
507975342	38.4678189	-90.9401956
507974096	38.3243839	-90.8187487
507949751	38.5122049	-90.4437738
507979375	38.2216080	-91.2034256
507921453	38.6583329	-90.3072548
507967010	38.6154729	-90.5757247
505791581	38.6840828	-90.0016349
507975927	38.4453279	-91.0055256
507962474	38.4701929	-90.5285147
507911541	38.6676129	-90.2477348
507966012	38.5609729	-90.5724547
507979292	38.2999620	-91.2817045
507905829	38.6307729	-90.1994148
507974976	38.3508999	-90.9740226
507917507	38.6303829	-90.2884648
507909999	38.6361829	-90.2439748
507951682	38.5378229	-90.4550347
507932786	38.6607409	-90.3558318
507970599	38.6149929	-90.6192847
507972678	38.4130069	-90.7796447
507978951	38.6145719	-91.2348345
507975950	38.4455409	-91.0073006
507975677	38.3480490	-91.0064726
507959554	38.6420329	-90.5019947
507967677	38.6028779	-90.5893397
507978216	38.3896109	-91.1075656
507942139	38.2836029	-90.3956748
507962163	38.6379329	-90.5273547
515274820	29.7490368	-95.3787250
507976240	38.5519209	-90.9986446
508173190	38.8033129	-90.7154547
507979732	38.3940690	-91.3412615
507978711	38.1465610	-91.2636916
505795218	38.6508629	-90.1312148
507964299	38.6350129	-90.5580647
507977650	38.3949470	-91.1318296
507978120	38.2159140	-91.1467796
507976930	38.4773329	-91.0274816
507977209	38.5217979	-91.0371666
507941119	38.2993929	-90.3881348
507969618	38.5766229	-90.6088247
507970809	38.5744799	-90.6450507
507971819	38.4223929	-90.6934117
507923692	38.5090979	-90.3221418
507975760	38.4468779	-91.0123676
507951925	38.6319179	-90.4511607
507909254	38.6339629	-90.2360248
507964195	38.6503229	-90.5517247
507907046	38.5880029	-90.2132848
508170622	38.8058929	-90.8006546
507976711	38.4384249	-91.0173586
507949776	38.4152569	-90.4414548
507970905	38.4950736	-90.6346048
508042732	39.0573361	-95.4122073
507912209	38.6205829	-90.2561548
507976857	38.4602259	-91.0214306
507951643	38.5401999	-90.4524087
507976220	38.5577829	-91.0118996
507937870	38.5503670	-90.3790596
507915105	38.6177229	-90.2735148
507914387	38.5924429	-90.2666948
508189006	38.7481528	-90.4305347
507933512	38.6798229	-90.3560548
507970745	38.5051649	-90.6383637
507906995	38.6754129	-90.2064248
507927415	38.5849429	-90.3339248
506068387	40.4778123	-86.1207558
507972915	38.4845789	-90.7652917
507937529	38.6734129	-90.3744448
507976075	38.4468609	-91.0088096
508157048	38.7173636	-92.2999744
507977947	38.2300180	-91.1510266
507958854	38.4805339	-90.5113227
508171948	38.7415833	-90.7349546
505796929	38.5553389	-90.1770418
507972811	38.4712639	-90.7701677
507962486	38.4734129	-90.5277147
507920655	38.6372699	-90.3062108
507962624	38.4296729	-90.5323547
507973588	38.5082429	-90.7144747
507961720	38.4804019	-90.5311897
507978029	38.2192650	-91.1535336
507974499	38.6828829	-90.8235246
507945668	38.1923339	-90.4151598
507938520	38.5083429	-90.3780448
508189365	38.7562198	-90.4238417
507954757	38.5680339	-90.4759867
507973839	38.5495999	-90.8012826
507979754	38.4056820	-91.3271305
507904655	38.6408929	-90.1889448
508171501	38.8063429	-90.7549146
507953072	38.4669629	-90.4568448
507975062	38.4232869	-90.9356336
507940932	38.3424029	-90.3881048
507979428	38.2158250	-91.1777586
507904530	38.6264329	-90.1889248
507972588	38.4632229	-90.6727447
507976063	38.4530809	-91.0055706
508194933	38.7557028	-90.3374948
507940830	38.6869789	-90.3929128
508185575	38.7776788	-90.4832527
507910437	38.6675329	-90.2395748
507975924	38.4439949	-91.0077836
507968570	38.2765429	-90.5926047
507906295	38.6785929	-90.2050548
507950129	38.5342929	-90.4431448
508204124	38.7700478	-90.2011718
506500160	41.8045022	-88.0971051
508176958	38.7312929	-90.6472947
507927929	38.6291619	-90.3375398
507953081	38.4750829	-90.4580048
507978622	38.1901130	-91.1228146
507974774	38.3328280	-90.9635086
507907653	38.6754429	-90.2154548
507975189	38.4216689	-90.9523936
507978307	38.5059529	-91.0890906
507912923	38.5958879	-90.2591528
507932427	38.6606329	-90.3480348
507969733	38.5014199	-90.6280877
507976859	38.4458269	-91.0476896
507934833	38.4665730	-90.3643238
507957067	38.5801229	-90.4912447
507976871	38.4156099	-91.0248876
508203302	38.8518008	-90.2295248
507949779	38.4140599	-90.4430388
507974299	38.4402469	-90.8282277
507974053	38.4873889	-90.8021217
507973855	38.5528769	-90.8046836
508189349	38.7532678	-90.4137887
507978296	38.5430289	-91.1148216
507953511	38.6726529	-90.4556347
507922860	38.6415329	-90.3157248
507973988	38.4862789	-90.7988977
507944354	38.5701229	-90.4054148
507970801	38.5763209	-90.6345937
507976582	38.5520589	-91.0021966
507975005	38.3530579	-90.9792716
507975532	38.3591738	-90.9670942
507966309	38.6626929	-90.5689747
507976020	38.4178239	-90.9951956
507958873	38.4570969	-90.5093497
507943928	38.2470134	-90.4058645
507963284	38.6529629	-90.5411847
507975803	38.4522739	-91.0068396
507908221	38.6193729	-90.2306548
507976997	38.5595389	-91.0129876
507716453	37.9557921	-91.7852894
507904032	38.6345429	-90.1933348
507978983	38.6125849	-91.2171035
505789567	38.6871928	-89.9880049
508173669	38.7236529	-90.7221047
507974139	38.3873729	-90.8317447
507975268	38.4116889	-90.9853166
507960903	38.5934329	-90.5249047
507970675	38.6701199	-90.6353177
507978236	38.3887439	-91.1000056
508183866	38.7970228	-90.5151247
507953089	38.5399229	-90.4606347
507972160	38.5048429	-90.6740047
508204057	38.8491528	-90.2266648
507906551	38.6311229	-90.2136448
507975798	38.4854839	-91.0047316
507942573	38.6868329	-90.3962548
507966970	38.6144929	-90.5777847
507939906	38.5301509	-90.3887318
507973125	38.4868459	-90.7601667
507953710	38.5232269	-90.4644147
507935338	38.5480729	-90.3648848
507954822	38.6821779	-90.4773277
507944642	38.2205859	-90.4088648
507942702	38.2188699	-90.3991998
507950725	38.4641919	-90.4466278
507967445	38.6040429	-90.5819947
507979121	38.5555479	-91.1806295
507976539	38.5538509	-91.0051716
507932649	38.6802649	-90.3570818
507959246	38.6878129	-90.5104547
508196511	38.7372228	-90.3237948
507941759	38.2206379	-90.3956128
507946657	38.1798220	-90.4234258
507973123	38.5416869	-90.7393507
507968369	38.6039329	-90.5985347
508183800	38.7836228	-90.5170047
507931564	38.6734829	-90.3430648
507976955	38.4991349	-91.0455186
507975221	38.3873499	-90.9811056
507979795	38.5089929	-91.3562135
507926001	38.1457330	-90.3298748
507978024	38.2217200	-91.1534296
507973986	38.4848419	-90.8115537
508179782	38.7346129	-90.5968847
507972188	38.5050329	-90.6609647
508185496	38.7816408	-90.4812107
507978369	38.5551129	-91.0916556
507939971	38.6885239	-90.3848248
507972767	38.4837829	-90.7568357
507965134	38.6054829	-90.5650947
508195672	38.7489028	-90.3338448
508187895	38.7823928	-90.4464947
507975756	38.4439639	-91.0055426
507979237	38.2102860	-91.1844396
507959110	38.5546529	-90.5117347
507966638	38.5615399	-90.5765877
508184319	38.7801828	-90.5247047
507979773	38.3776060	-91.3361635
507905524	38.6689029	-90.1970248
507979728	38.3899510	-91.3289295
507957213	38.5317529	-90.4951847
507973440	38.5598429	-90.7021747
507948934	38.5468429	-90.4386847
508193305	38.7836108	-90.3555788
507958851	38.4369569	-90.5068617
507969340	38.4891329	-90.6185447
507972823	38.4858439	-90.7744707
507924014	38.5919929	-90.3215448
507954496	38.6479529	-90.4644847
507971314	38.5192629	-90.6406847
507972859	38.4841329	-90.7411457
507971309	38.5064329	-90.6408447
507973934	38.3070849	-90.8206587
507975226	38.3931709	-90.9837346
507906790	38.6192129	-90.2145848
507979341	38.1909760	-91.1907726
507975450	38.5253189	-90.9746146
507940045	38.4495029	-90.3849948
507977729	38.4973049	-91.1590166
507977663	38.4356489	-91.0760876
507970403	38.5009329	-90.6276147
507933499	38.6822029	-90.3515948
507974859	38.3559749	-90.9740686
507975329	38.4710559	-90.9187126
507921862	38.6272258	-90.3114905
507974918	38.3419440	-90.9865916
507974371	38.4633839	-90.8401476
507962984	38.6075529	-90.5452347
507904525	38.6197129	-90.1919548
507978168	38.2192650	-91.1535336
505809186	38.7709228	-89.9587149
507979445	38.2114340	-91.2558036
507975115	38.4466739	-90.9802836
507976413	38.5389299	-90.9978766
507949420	38.6678029	-90.4348347
507936905	38.6884249	-90.3734168
507970513	38.5721229	-90.6255947
507919990	38.6437629	-90.3056948
507943593	38.6825529	-90.3966448
508195851	38.7329198	-90.3222018
507978890	38.3684830	-91.2355815
507958408	38.4429329	-90.5023947
507978209	38.4510609	-91.0630546
507968910	38.5963629	-90.6182047
507971369	38.4993829	-90.6321247
507972283	38.4909829	-90.6523247
508183846	38.8356728	-90.5132547
507978249	38.5951999	-91.0952606
508178506	38.8057428	-90.6218147
507928124	38.6477829	-90.3360548
507974807	38.3472370	-90.9822096
507975969	38.4897639	-91.0056206
507974407	38.2619630	-90.8637101
507977067	38.5341429	-91.0145176
507955123	38.4971129	-90.4765947
507977017	38.5213109	-91.0303696
507911747	38.6086069	-90.2565838
507978051	38.2759450	-91.1040776
507961824	38.6473345	-90.5352234
507958393	38.4690429	-90.5034447
507969706	38.5054739	-90.6291037
507916054	38.6136829	-90.2759048
507937507	38.6734129	-90.3744448
507974018	38.4803899	-90.8051347
508184950	38.8096528	-90.5017847
507959217	38.5743129	-90.5044947
508185474	38.7518809	-90.4794067
507911344	38.5564129	-90.2502148
507972853	38.4841609	-90.7379027
507971198	38.6670829	-90.6360547
507971146	38.6374729	-90.6356347
507980498	38.2894440	-91.3139365
507924777	38.6020449	-90.3255328
507955947	38.5816429	-90.4831847
507977646	38.4105469	-91.1429876
507976514	38.5386639	-91.0068716
507972181	38.4992629	-90.6536247
507950643	38.5362099	-90.4489487
507948466	38.6714829	-90.4310947
505806561	38.6916538	-89.9898669
507965080	38.6043029	-90.5605747
506505093	41.8073622	-88.1170551
507974293	38.4816609	-90.8345896
507978320	38.4568289	-91.1114446
507939905	38.5334989	-90.3851288
507936094	38.5902129	-90.3669748
507966107	38.5763729	-90.5718747
508172842	38.7889731	-90.7162043
507957405	38.4930829	-90.4944947
507977781	38.2102760	-91.1589786
507975819	38.4484039	-90.9893296
507908650	38.5849629	-90.2267248
507905489	38.6564029	-90.1973448
507973958	38.2122300	-90.8243047
507924498	38.6743629	-90.3210548
508203423	38.7278828	-90.2239848
507952934	38.5608035	-90.4597150
507975939	38.4439509	-91.0055426
507976424	38.5353849	-90.9971526
507956240	38.5261329	-90.4802747
507973225	38.4775489	-90.7776627
508175860	38.7240332	-90.6689941
507967744	38.5798279	-90.5972877
507969700	38.4902349	-90.6247637
507965862	38.4104199	-90.5693797
507974265	38.4738889	-90.8633786
507975473	38.5114499	-90.9549836
507955631	38.5962809	-90.4826387
507967777	38.3043349	-90.5953727
507976228	38.5465249	-90.9893356
507972816	38.4780909	-90.7425817
508167229	38.8118829	-90.9559246
507958528	38.6410829	-90.5002247
507969690	38.5096709	-90.6250547
507937395	38.5190629	-90.3739348
507974847	38.3521189	-90.9786766
507977032	38.5607369	-91.0133216
507966765	38.5925589	-90.5849207
507921846	38.6272258	-90.3114905
507718715	37.6327461	-91.5437995
507972578	38.4939929	-90.6669847
508182742	38.7632449	-90.5243487
507977447	38.5604379	-91.0126066
507919229	38.5254829	-90.2970648
507903369	38.6301769	-90.1893558
507977258	38.5003649	-91.0310386
505798185	38.5260919	-90.2198078
507923502	38.6780529	-90.3190348
507975359	38.4529519	-90.8978246
507931741	38.5269409	-90.3509468
507909452	38.6782029	-90.2346548
508193595	38.7999428	-90.3556248
507906320	38.6323269	-90.2096518
507973244	38.3533189	-90.7519207
507952711	38.5425999	-90.4600287
507978018	38.2367810	-91.1456296
506067652	40.4632223	-86.1142958
507973791	38.5296769	-90.8684726
507975910	38.4854119	-91.0001676
507960001	38.5949529	-90.5162547
507957252	38.4955529	-90.4945347
507962872	38.5914229	-90.5464447
507958162	38.6514929	-90.5034147
507904107	38.6330329	-90.1926048
507975486	38.5095189	-90.9672186
505793891	38.6499608	-90.1029788
507951637	38.5082829	-90.4522928
507945887	38.5143641	-90.4128348
507975264	38.3776169	-90.9397496
507977036	38.5633349	-91.0201776
507956612	38.5502329	-90.4862947
508200540	38.7956928	-90.2664548
507934243	38.5813829	-90.3604648
507970689	38.6697969	-90.6352207
507943937	38.2487538	-90.4059549
507979613	38.1953830	-91.1865246
507976995	38.5128379	-91.0469706
507972800	38.4601829	-90.7573547
507964064	38.5894929	-90.5494147
507971709	38.6626619	-90.6515907
507952935	38.5608736	-90.4565744
508190868	38.7657728	-90.3925347
507904906	38.6662629	-90.1974878
505803276	38.6998428	-90.1441148
507975965	38.4873599	-91.0047316
507969878	38.6442148	-90.6247827
507974869	38.3479270	-90.9861816
507964090	38.5906829	-90.5581047
508182609	38.7837058	-90.5281847
508201497	38.7985128	-90.2618848
508190749	38.7772528	-90.4049447
507976276	38.5481699	-91.0045606
507914022	38.6140329	-90.2653048
507938594	38.6868929	-90.3758648
507974217	38.3127970	-90.8698006
508189083	38.7071429	-90.4285247
508194764	38.7751028	-90.3442548
507935385	38.5232529	-90.3603948
507976077	38.4455409	-91.0077596
507944490	38.5540629	-90.4029548
507952784	38.6696409	-90.4577547
507953115	38.4578429	-90.4557148
508204446	38.7728828	-90.2060948
507961025	38.5557729	-90.5238147
508185505	38.8167718	-90.4734337
507961873	38.6114829	-90.5323147
508192701	38.7898728	-90.3623148
507977869	38.2305110	-91.1527976
507976470	38.5534609	-91.0071316
508164069	38.8205329	-91.1498565
507978336	38.5101039	-91.1023596
507950763	38.5636109	-90.4471887
507905258	38.6243729	-90.1968748
507974487	38.6321529	-90.7885946
507974829	38.3451600	-90.9811086
507972834	38.5334769	-90.7500977
507974913	38.3530569	-90.9790746
507976430	38.5587009	-91.0097906
507960197	38.5732629	-90.5180347
507975098	38.4336289	-90.9764666
507977860	38.2252310	-91.1512646
507977566	38.5757109	-91.0409656
507977933	38.2827900	-91.1376886
507908574	38.5897729	-90.2255148
507937498	38.5113429	-90.3745948
507911792	38.5910239	-90.2570828
507910913	38.6399429	-90.2479548
506801030	42.0057851	-87.9365381
507905705	38.6199329	-90.2035248
507957777	38.4897939	-90.4980857
507970311	38.5109229	-90.6314547
507976600	38.4397834	-90.9917841
507979832	38.4002710	-91.3306815
508191344	38.7822588	-90.3744577
507915095	38.6169829	-90.2728548
505717901	38.1111239	-89.7473600
507977324	38.5359309	-91.0119756
508170629	38.7557529	-90.8211946
507975327	38.4650229	-90.9043636
507967973	38.5500029	-90.5945847
507921582	38.6027429	-90.3069948
507974838	38.3445180	-90.9810556
507973507	38.5446029	-90.7325647
507975942	38.4511299	-90.9986546
508193466	38.7506737	-90.3485739
507978639	38.4161559	-91.1812886
507977867	38.2130810	-91.1615176
507972595	38.4673629	-90.6763847
507970508	38.5769129	-90.6268147
507963477	38.6640329	-90.5456447
507957615	38.5505229	-90.4888547
507973475	38.5794029	-90.7085047
507978276	38.5479069	-91.0530126
507905394	38.6093929	-90.1951048
507924577	38.6060629	-90.3213148
507955621	38.5509329	-90.4744147
507973214	38.4958039	-90.7710627
508199374	38.7732428	-90.2799168
507945377	38.5578329	-90.4084248
507970199	38.6644629	-90.6233647
507934085	38.5926329	-90.3583248
507953692	38.5434769	-90.4651317
507930395	38.5156529	-90.3419548
507957302	38.5110029	-90.4867947
508190195	38.7109829	-90.4208447
508203376	38.8030928	-90.2363948
507954650	38.5405959	-90.4769377
508162573	38.8533409	-91.7422954
508168621	38.8349629	-90.8965846
507952065	38.5343429	-90.4534947
507955134	38.5193729	-90.4722747
507913826	38.6017429	-90.2697218
507925591	38.6105629	-90.3255348
507973251	38.6598659	-90.7492107
507950116	38.4295729	-90.4413448
507942349	38.5520629	-90.3927148
507972648	38.4191349	-90.7782867
507974055	38.4821769	-90.8200216
508191457	38.7316538	-90.3817388
507976692	38.4601869	-91.0212026
507974878	38.3565179	-90.9796186
507953947	38.5856829	-90.4688847
507963822	38.4042379	-90.5545007
507909894	38.6261040	-90.2460340
507957146	38.6369929	-90.4922547
507957681	38.5854549	-90.5010647
507910952	38.6403029	-90.2496948
507929831	38.6248359	-90.3425928
507921951	38.6343929	-90.3113348
507904451	38.6274929	-90.1898048
507976718	38.4550989	-91.0254296
507976416	38.5435199	-90.9868566
507973640	38.4254499	-90.7816347
507969697	38.4893119	-90.6295157
507978000	38.2819970	-91.1219206
507971430	38.4894329	-90.6360347
507979723	38.3999090	-91.3303375
507979303	38.2541370	-91.2451506
508171375	38.7815629	-90.7856646
507979398	38.2081190	-91.1712076
507964075	38.5765129	-90.5584347
507973089	38.4815309	-90.7749067
507976512	38.5493359	-90.9954816
507906847	38.6174729	-90.2124648
507966395	38.6626929	-90.5689747
507959478	38.4872929	-90.5036147
507979197	38.5800179	-91.3098625
507938537	38.5083429	-90.3780448
508189638	38.7776136	-90.4226743
507913353	38.6193629	-90.2602548
507951960	38.5557137	-90.4484638
507969645	38.6679739	-90.6249217
507952102	38.5361729	-90.4530847
507962927	38.5938929	-90.5494247
508192766	38.7771828	-90.3632048
507906073	38.5998629	-90.2009548
508165283	38.8093529	-91.1393445
507965185	38.5594229	-90.5634647
507976159	38.5381469	-91.0023126
507717730	37.9515301	-91.7734744
507968507	38.5773329	-90.5937347
507976309	38.5152719	-91.0060496
507977521	38.5221409	-91.0372096
507955888	38.5947229	-90.4786147
508183899	38.8200328	-90.5131747
507949613	38.6727429	-90.4370247
507933841	38.6615279	-90.3570618
507960097	38.5933129	-90.5151547
507915643	38.6114529	-90.2738948
507942851	38.4413441	-90.3973945
507915034	38.6122529	-90.2719648
507912466	38.6584329	-90.2567548
507977119	38.5572639	-91.0182656
507905368	38.6160929	-90.1982648
507976761	38.4392069	-91.0174156
508186181	38.7821928	-90.4805347
507978957	38.5351809	-91.1860625
507980445	38.2724150	-91.3348905
507976703	38.4618839	-91.0224586
507976883	38.4710459	-91.0167936
507988057	38.3681310	-92.5245882
508165362	38.8081629	-91.1027445
507973827	38.5213059	-90.8762166
507978590	38.6381129	-91.0692046
507975541	38.4366836	-90.9856037
508191488	38.7427598	-90.3698218
507972786	38.4947139	-90.7484707
507979459	38.2345060	-91.2406826
507976712	38.4391619	-91.0190176
507979779	38.3704920	-91.3435065
507979290	38.2479550	-91.1721996
508172746	38.8102799	-90.7240426
508162560	38.9177079	-91.7009084
507932926	38.6878129	-90.3524748
508182688	38.7828078	-90.5325647
507977964	38.2089640	-91.1609056
507970342	38.5011429	-90.6284347
507975992	38.4456699	-91.0056606
507976001	38.4628679	-90.9861246
507969740	38.5071489	-90.6272757
507977048	38.5757109	-91.0409656
507957813	38.4637389	-90.4971327
507952735	38.5408349	-90.4580617
507976072	38.4829269	-91.0027936
507977597	38.5376362	-91.0227199
507943558	38.6849029	-90.3985748
507953083	38.4930229	-90.4631147
507972362	38.4916729	-90.6509747
508179830	38.7260329	-90.5918047
507974252	38.4715429	-90.8771916
507974017	38.4920279	-90.8009417
507975968	38.3946199	-91.0101786
507977635	38.3803160	-91.1499256
507916081	38.6237729	-90.2819948
507922841	38.6087529	-90.3157448
507966097	38.5760129	-90.5746547
507957693	38.5677019	-90.5030577
507968999	38.6043829	-90.6186347
507972790	38.5347959	-90.7421977
507976396	38.5561759	-91.0064196
505798522	38.3101919	-90.2820768
507974644	38.5051539	-90.9116456
507965658	38.6083969	-90.5685737
508188617	38.7067839	-90.4369537
507969719	38.4998599	-90.6280417
507967309	38.6124829	-90.5802647
508188497	38.7491218	-90.4343797
505796433	38.5642629	-90.1593248
507949646	38.5341999	-90.4438817
507973641	38.4220179	-90.7818077
507948653	38.5377549	-90.4391938
507976507	38.5481699	-91.0045606
507953017	38.5342229	-90.4555347
507947824	38.6711389	-90.4317027
507952663	38.4923759	-90.4595867
507960455	38.6401729	-90.5175447
507918763	38.4845040	-90.2972039
508185677	38.7681828	-90.4707747
507978486	38.5691231	-91.1119048
507974663	38.5190689	-90.9041006
507970408	38.4829129	-90.6211547
507976598	38.4379748	-91.0041711
507978427	38.5515409	-91.1095196
507974412	38.4479641	-90.7957144
508780654	42.2542819	-83.2897865
507974410	38.4739341	-90.8870515
507972893	38.4880459	-90.7416477
507953700	38.5381549	-90.4643527
507922808	38.6118379	-90.3199528
507950662	38.5499839	-90.4460867
507953753	38.1477880	-90.4650848
507969877	38.6442148	-90.6247827
508170643	38.8001429	-90.8227746
507976532	38.5503249	-91.0035496
507943446	38.5551929	-90.3982348
507975409	38.5187849	-90.9336926
508188406	38.7826258	-90.4281927
507976867	38.4392619	-91.0147756
507980260	38.3460760	-91.4938115
507957281	38.4948629	-90.4942247
508162750	38.7068739	-91.4345845
507974580	38.6441829	-90.7797446
507976030	38.3848109	-91.0020346
507975608	38.6611129	-90.9814346
507980439	38.3906640	-91.3704405
507969358	38.4971129	-90.6180347
507979358	38.2624170	-91.3009945
507912733	38.6450599	-90.2631898
507979132	38.5134789	-91.1788675
508188900	38.7673028	-90.4308147
507932898	38.4381629	-90.3514548
506500103	41.8092222	-88.1000651
507916948	38.6239029	-90.2828748
507962181	38.6466329	-90.5359047
507956332	38.6193029	-90.4857647
507972753	38.5594119	-90.7020387
507973711	38.4886169	-90.8217476
508177817	38.8016788	-90.6252517
507937444	38.5113429	-90.3745948
507976189	38.5550929	-91.0102726
507976212	38.5414009	-91.0063246
507976244	38.5578789	-91.0117616
507976892	38.4504489	-91.0136186
507979087	38.6149339	-91.2197335
507965917	38.5923129	-90.5714847
507970325	38.5016829	-90.6276947
507939881	38.5570659	-90.3851428
507911704	38.6026229	-90.2478348
507947965	38.4654629	-90.4280448
507966804	38.5925579	-90.5850757
507966782	38.5929529	-90.5858067
507912155	38.6304729	-90.2527348
507975298	38.4521509	-90.9805026
507979000	38.6149219	-91.2153305
507912422	38.5427129	-90.2573948
508175508	38.7783829	-90.6931847
507973698	38.4873269	-90.8229866
507969713	38.5061249	-90.6302957
507976311	38.5577829	-91.0118996
