sp_id	latitude	longitude
508179678	38.7486899	-90.5855737
508175260	38.7221429	-90.6905347
508202463	38.8080628	-90.2400548
508185363	38.7641428	-90.4997247
508199793	38.7838828	-90.2776648
507905480	38.6426029	-90.1974048
508177483	38.7903029	-90.6378947
508186189	38.7745328	-90.4853147
507974485	38.6753429	-90.8135346
507974503	38.6313229	-90.8058546
508197314	38.7449928	-90.3143548
507967156	38.6525729	-90.5787547
508174653	38.7776429	-90.7062647
508185249	38.8162328	-90.4971847
508178133	38.7912629	-90.6241647
507970653	38.6693369	-90.6410677
507941513	38.6727229	-90.3889948
508192920	38.7029629	-90.3623248
508199170	38.6956629	-90.2910148
508185254	38.7931628	-90.4889447
508190559	38.6918689	-90.3934088
508171999	38.7954729	-90.7311846
507917579	38.6075229	-90.2890648
508193080	38.7225329	-90.3677248
507937538	38.6688829	-90.3713648
508185172	38.8371028	-90.4998047
508196686	38.8020335	-90.3122047
507909734	38.5966529	-90.2337948
508184289	38.7548829	-90.5209047
508177546	38.7852329	-90.6432947
508175341	38.7666029	-90.6974047
508174275	38.7895329	-90.7044347
508188720	38.6991139	-90.4298387
507922790	38.6133389	-90.3173348
508186988	38.7543428	-90.4517447
508196566	38.8012498	-90.3160178
508187890	38.7548028	-90.4406347
508170654	38.8052529	-90.8189846
508191995	38.7135929	-90.3829348
508178983	38.7398229	-90.6078947
507943034	38.2123229	-90.3997248
508187176	38.7335229	-90.4611347
508176170	38.7917129	-90.6760647
507953936	38.5962429	-90.4715447
508176144	38.7639929	-90.6575147
511639010	40.7315917	-74.1324195
507925495	38.6666129	-90.3241648
508170310	38.7936429	-90.7935546
507968948	38.6112329	-90.6186547
507959873	38.6412069	-90.5141887
507951828	38.5812369	-90.4494997
507963374	38.6496829	-90.5403947
508185234	38.7749628	-90.4909147
507932975	38.5770929	-90.3549348
508180361	38.7883929	-90.5975747
507973701	38.4864679	-90.8208226
507965452	38.6489429	-90.5604147
508194798	38.7122629	-90.3457448
507904668	38.6603029	-90.1893148
508191042	38.7176929	-90.4073047
508191308	38.7727708	-90.3746997
508185569	38.7809018	-90.4815957
508198144	38.6926429	-90.3069748
508177168	38.7630429	-90.6504947
508027779	39.0599872	-96.7840080
507517610	36.9161821	-89.6089801
507955377	38.6739129	-90.4730747
507945093	38.6029129	-90.4092348
508170187	38.7711329	-90.8259746
508177152	38.7344429	-90.6324147
508170407	38.7638629	-90.8052046
507935836	38.6759439	-90.3671268
505805708	38.8371028	-90.0746688
508192164	38.7138929	-90.3720148
508171188	38.8024529	-90.7816846
507963233	38.6623929	-90.5381747
507960319	38.6531029	-90.5130947
508180933	38.7247029	-90.5764147
508195668	38.7440828	-90.3310248
508197354	38.7633928	-90.3152348
507967769	38.2855459	-90.5927257
508189263	38.6992429	-90.4384147
508169246	38.7814129	-90.8456746
507949751	38.5122049	-90.4437738
507906483	38.6202229	-90.2104848
508172843	38.8138264	-90.7177701
508195791	38.7984568	-90.3239408
508199352	38.7609428	-90.2913648
507905829	38.6307729	-90.1994148
508175715	38.8214888	-90.6768507
508167307	38.9146528	-90.9071746
507909999	38.6361829	-90.2439748
507919550	38.6018229	-90.2969848
507944564	38.6839329	-90.4034747
507951682	38.5378229	-90.4550347
508177125	38.7509229	-90.6349947
508180085	38.7662629	-90.5903047
508171322	38.7863829	-90.7747346
507922141	38.5245829	-90.3099348
508196821	38.8128028	-90.3093548
508186004	38.7855128	-90.4842747
506318696	41.8851321	-87.6231253
508172821	38.8138264	-90.7177701
507922585	38.6138829	-90.3141248
507906186	38.6598529	-90.2028748
508184256	38.7721428	-90.5079447
507949664	38.5494419	-90.4441707
507945265	38.5767229	-90.4077548
508170615	38.7987329	-90.8170346
507931674	38.6038389	-90.3511988
508193922	38.6984529	-90.3567848
507973667	38.6614869	-90.7810816
508173873	38.7985329	-90.7070507
507954524	38.6781229	-90.4702647
505794932	38.6092669	-90.1390548
507968344	38.6017729	-90.5934047
508170179	38.7469729	-90.8145246
507951925	38.6319179	-90.4511607
507964195	38.6503229	-90.5517247
508172460	38.7456229	-90.7361247
508173166	38.7796329	-90.7258246
508186832	38.7629228	-90.4684147
507912209	38.6205829	-90.2561548
507958233	38.5155229	-90.4997247
508189006	38.7481528	-90.4305347
507930346	38.5672629	-90.3423748
508179713	38.7977678	-90.5853937
507936191	38.5631029	-90.3680748
507914760	38.6132539	-90.2732618
507913345	38.6352829	-90.2605848
508186677	38.7351659	-90.4660007
507916611	38.6074429	-90.2775648
507955962	38.5791329	-90.4826747
507952103	38.5361829	-90.4548647
508182126	38.7480629	-90.5422747
507928908	38.6490269	-90.3399938
507974499	38.6828829	-90.8235246
508175898	38.7922329	-90.6730247
507903705	38.6308029	-90.1828548
508178203	38.7966229	-90.6201747
507935638	38.4495229	-90.3678408
508175869	38.8160928	-90.6688047
508185109	38.8027228	-90.5049047
508188965	38.7389329	-90.4318247
507966175	38.6414129	-90.5688647
508173000	38.8239829	-90.7259046
508175070	38.8291928	-90.6974447
508199834	38.7844928	-90.2838648
508170826	38.8026909	-90.7679686
508181294	38.7817129	-90.5774547
516240887	32.9580822	-96.7043295
508170382	38.7967029	-90.8035246
502859590	38.8140887	-104.7381331
507950129	38.5342929	-90.4431448
508166798	38.9524518	-90.9287096
508176958	38.7312929	-90.6472947
508182749	38.7862728	-90.5356867
507950453	38.6696429	-90.4409147
505797026	38.6809528	-90.1749278
508181235	38.7570129	-90.5664647
508190872	38.7706928	-90.3978547
507912923	38.5958879	-90.2591528
508176890	38.7976389	-90.6557507
507905933	38.6323029	-90.2034748
505808093	38.7562528	-89.9739249
507944790	38.5814709	-90.4064348
508176249	38.7660529	-90.6699447
508167795	38.8250329	-90.8634536
507953799	38.5787769	-90.4654257
508192092	38.7098729	-90.3736748
505785681	38.5790629	-89.9159849
508182430	38.7425629	-90.5604447
507912556	38.6782629	-90.2552348
507942409	38.5524429	-90.3930448
507946506	38.6752829	-90.4108847
507969210	38.6278829	-90.6046847
507940010	38.6736439	-90.3872318
508191316	38.7818728	-90.3871637
507947146	38.5982229	-90.4226748
508175776	38.7945059	-90.6578927
507910564	38.6025429	-90.2425948
507908221	38.6193729	-90.2306548
508183259	38.7488629	-90.5309547
507904032	38.6345429	-90.1933348
508184461	38.7542029	-90.5089347
508185832	38.7822628	-90.4804947
508184258	38.7626329	-90.5098047
507944527	38.4995329	-90.4025848
507963493	38.6418429	-90.5460547
507960903	38.5934329	-90.5249047
507917661	38.5916079	-90.2951468
508171873	38.7398189	-90.7396757
511930817	41.2570727	-95.9402930
508172700	38.8323518	-90.7229656
507972160	38.5048429	-90.6740047
508194518	38.7961128	-90.3389048
508182564	38.8127468	-90.5353217
508172156	38.7745929	-90.7325046
508174142	38.8104329	-90.6996147
508182493	38.8186168	-90.5238867
507953794	38.5681239	-90.4702817
508177223	38.7843829	-90.6340847
507953710	38.5232269	-90.4644147
505802388	38.7113328	-90.1556548
507939601	38.6640129	-90.3791148
508200682	38.7835328	-90.2714148
507913530	38.6742829	-90.2612648
507932649	38.6802649	-90.3570818
508176343	38.8004329	-90.6671047
507933290	38.6600529	-90.3544648
507930122	38.6515229	-90.3401848
508203870	38.7005228	-90.2266148
507960597	38.6448229	-90.5144547
505783192	38.5425989	-89.8644709
507940230	38.6087629	-90.3860148
508169524	38.8269429	-90.8608646
508202412	38.7933028	-90.2396448
508171263	38.7978329	-90.7855446
508169059	38.8498129	-90.8567646
508182792	38.7563899	-90.5369947
507920565	38.6047529	-90.3035748
507906089	38.6157429	-90.1992048
508170832	38.8028959	-90.7547566
508192636	38.8124028	-90.3582147
508179964	38.7367629	-90.5868347
507915791	38.5007419	-90.2786048
508198142	38.7206128	-90.2999348
508186254	38.8258828	-90.4809247
508187895	38.7823928	-90.4464947
507957628	38.5925549	-90.5026927
508168764	38.8114279	-90.8403446
507970703	38.6691939	-90.6409497
507948468	38.6731729	-90.4241047
508177623	38.7127029	-90.6419747
508200980	38.7099328	-90.2732148
508171067	38.8022029	-90.7845846
507927945	38.6085029	-90.3362347
505794536	38.5503129	-90.1184648
507916591	38.6079629	-90.2771348
508193903	38.7006829	-90.3525948
507969340	38.4891329	-90.6185447
507954361	38.5995929	-90.4671347
508182655	38.7638879	-90.5272517
507958597	38.5591429	-90.4965447
507723705	38.1269930	-90.5088748
508173970	38.7582029	-90.7092707
507940045	38.4495029	-90.3849948
507963508	38.6244629	-90.5439447
507933499	38.6822029	-90.3515948
508190959	38.7219429	-90.3918947
507946459	38.6342129	-90.4104348
508177464	38.7666729	-90.6473047
507951532	38.6669929	-90.4438447
507914671	38.6764529	-90.2661748
507949590	38.6810629	-90.4370047
508174837	38.7826639	-90.6887057
507927824	38.6376259	-90.3374488
507941932	38.6881634	-90.3938042
507905490	38.6598129	-90.1982148
505831513	39.1491836	-86.5387278
508184971	38.7838728	-90.4919247
507949420	38.6678029	-90.4348347
507976413	38.5389299	-90.9978766
508194067	38.6992329	-90.3477248
507943593	38.6825529	-90.3966448
508204693	38.7882528	-90.2128848
505802381	38.7097428	-90.1550248
508166734	38.7397859	-90.9482236
507939591	38.6687929	-90.3813848
508174082	38.7593769	-90.7002017
508170811	38.8023069	-90.7789526
508185351	38.8011728	-90.5060547
507957157	38.6404429	-90.4964447
508183846	38.8356728	-90.5132547
508169168	38.8410529	-90.8641246
508201704	38.6964728	-90.2574648
508167915	38.8141379	-90.8757246
508184650	38.7793798	-90.4877457
508172539	38.7772529	-90.7458646
507919439	38.6666329	-90.2997148
507931423	38.5157429	-90.3462148
508194493	38.8022328	-90.3412648
508179038	38.7227229	-90.6031147
508183681	38.7707418	-90.5081247
507961824	38.6473345	-90.5352234
507958806	38.6803889	-90.5069607
507949566	38.6727429	-90.4370247
507968218	38.6721729	-90.6003447
507911344	38.5564129	-90.2502148
507938609	38.6759229	-90.3755448
508181270	38.7861528	-90.5719347
507971198	38.6670829	-90.6360547
507936056	38.6056429	-90.3720748
508180277	38.7917029	-90.5960647
507933484	38.6672329	-90.3520448
508173199	38.7757629	-90.7248447
508184381	38.7630729	-90.5118447
508193167	38.7242629	-90.3620648
507950643	38.5362099	-90.4489487
508175441	38.7341229	-90.6811147
507903377	38.6301769	-90.1893558
507911486	38.6593729	-90.2508848
507903540	38.6281529	-90.1897048
508180806	38.7217329	-90.5693347
508184234	38.7650829	-90.5120347
508194100	38.7314728	-90.3581848
508173225	38.7952929	-90.7132647
507940075	38.4042529	-90.3863348
507936918	38.6452445	-90.3731417
505802188	38.8886228	-90.1567648
508172842	38.7889731	-90.7162043
508193594	38.7924428	-90.3522448
508179324	38.7886229	-90.6170647
507940730	38.6017649	-90.3908668
508203827	38.7825928	-90.2226948
507924498	38.6743629	-90.3210548
509318812	42.5162318	-83.5162464
508184488	38.8217498	-90.4983157
508175860	38.7240332	-90.6689941
507967744	38.5798279	-90.5972877
507919246	38.4874829	-90.2965848
508176974	38.7475429	-90.6411847
508171707	38.7828439	-90.7346226
507938624	38.6610329	-90.3763348
508180795	38.7315429	-90.5662147
515362885	29.3840999	-94.8999071
508203606	38.7278728	-90.2264048
507955631	38.5962809	-90.4826387
507926660	38.6500499	-90.3352258
507941333	38.6436229	-90.3913548
508168696	38.7117289	-90.8633016
507933685	38.5928029	-90.3578978
508174608	38.7597929	-90.7066247
508181809	38.7939228	-90.5427647
508203266	38.7710648	-90.2273498
507912976	38.6902631	-90.2637519
507918414	38.6060129	-90.2905948
505990156	39.8846224	-86.2495258
507970113	38.3574729	-90.6268747
508199200	38.7063228	-90.2959048
508178131	38.7801929	-90.6291547
508174819	38.7059549	-90.6811997
508192384	38.7125639	-90.3602098
507966212	38.6406529	-90.5700047
507922513	38.6751429	-90.3112548
507954181	38.5178529	-90.4679247
508185804	38.7719328	-90.4860347
508183503	38.8199988	-90.5141227
507909904	38.6572671	-90.2466413
508175664	38.7813729	-90.6827447
507960001	38.5949529	-90.5162547
507936565	38.6663329	-90.3689948
508167635	38.8147029	-90.9119446
505787014	38.5853909	-89.9758759
507931124	38.6391529	-90.3448448
508184268	38.7453829	-90.5151847
507945887	38.5143641	-90.4128348
508175300	38.7447929	-90.6969847
507921691	38.6343289	-90.3147768
505807320	38.7156028	-90.0341248
508171068	38.7943129	-90.7746246
508175093	38.8401528	-90.6931047
508180467	38.7877829	-90.5968547
508180772	38.8045628	-90.5658847
507947117	38.5838429	-90.4158348
508188236	38.7049029	-90.4395747
506274560	41.5321952	-87.2541954
508189769	38.7279529	-90.4144347
508192049	38.7277129	-90.3844447
508203946	38.6954828	-90.2242348
508186104	38.8198828	-90.4701247
508194935	38.7288128	-90.3429148
508169365	38.8256929	-90.8581146
507964090	38.5906829	-90.5581047
507974869	38.3479270	-90.9861816
508194032	38.7164529	-90.3506548
507905346	38.6331629	-90.1973148
506704946	42.3860151	-89.0186668
508195197	38.8038328	-90.3295148
508167879	38.8123949	-90.8721436
507915443	38.5981429	-90.2692348
507959239	38.6257529	-90.5102947
507962341	38.6690729	-90.5303747
508178844	38.7278529	-90.6077447
508182235	38.7395929	-90.5497147
508173411	38.7525529	-90.7183047
508175471	38.7270029	-90.6820647
507915860	38.5916129	-90.2798648
508170725	39.1111908	-90.7723106
507928571	38.6717029	-90.3352248
508185505	38.8167718	-90.4734337
507952814	38.6737039	-90.4579507
508179338	38.7761729	-90.6143347
507950763	38.5636109	-90.4471887
507906851	38.6038229	-90.2153048
508196181	38.7922828	-90.3252448
508167733	38.7098549	-90.8791096
508171738	38.7902609	-90.7364376
507906835	38.6072529	-90.2102748
507935466	38.5018329	-90.3614448
507921529	38.6712929	-90.3092548
508186507	38.7684198	-90.4540867
507905705	38.6199329	-90.2035248
508180723	38.7925298	-90.5763367
507595640	37.0587131	-88.5793754
508176681	38.8035479	-90.6520787
508173536	38.7687029	-90.7277047
507932766	38.6607409	-90.3558318
508178334	38.8095128	-90.6228247
507938142	38.5977129	-90.3780048
507936604	38.6660429	-90.3674348
507920510	38.6725329	-90.3017748
508179687	38.7587009	-90.5824327
508185524	38.7986518	-90.4737147
507967682	38.6028779	-90.5893397
507946211	38.5990729	-90.4114548
508193466	38.7506737	-90.3485739
508185893	38.7871828	-90.4858847
508184822	38.7842328	-90.4976447
508201264	38.7215428	-90.2674948
508184159	38.7861428	-90.5159447
508187815	38.7557128	-90.4414247
507957477	38.6317029	-90.4883247
508177691	38.7970889	-90.6198747
508172500	38.7601029	-90.7412246
508187733	38.7005039	-90.4446627
508181371	38.7691229	-90.5726447
508180298	38.7866429	-90.5915947
507969973	38.6119629	-90.6204247
507954558	38.6752829	-90.4674247
508172688	39.0204728	-90.7540846
507904204	38.6289929	-90.1917448
507955616	38.5656029	-90.4746547
508185396	38.7723328	-90.5058347
508194503	38.8116728	-90.3374448
507960068	38.6175429	-90.5134447
508183487	38.7788858	-90.5091407
507917250	38.5409029	-90.2872548
508191858	38.7763828	-90.3719348
508194916	38.7132129	-90.3361748
505792146	38.6759638	-90.0205639
507908171	38.6382229	-90.2254748
507906990	38.6600329	-90.2095248
507971054	38.6681529	-90.6448247
508187297	38.7114629	-90.4512447
507952408	38.6084029	-90.4543847
508168553	38.8320529	-90.8855146
508174593	38.7472929	-90.7059447
507909894	38.6261040	-90.2460340
507914017	38.6170129	-90.2678048
508855356	42.3679874	-72.7989328
507926843	38.5937129	-90.3357698
508185378	38.7604129	-90.4977547
507953484	38.6439829	-90.4571547
508184338	38.7801828	-90.5247047
505807990	38.7771028	-89.9886949
508181380	38.7695329	-90.5736047
508190302	38.6929729	-90.4203347
508188777	38.7076730	-90.4300142
508190622	38.7298429	-90.4065747
508175345	38.7720229	-90.6991147
508178937	38.7174829	-90.5996247
508167215	38.8233929	-90.9479646
508181899	38.7730929	-90.5466947
507950925	38.6392939	-90.4438707
508168089	38.8939828	-90.8814746
508194028	38.7002029	-90.3544448
505802923	38.9059628	-90.1315448
508180253	38.7566729	-90.5805647
507952102	38.5361729	-90.4530847
508197405	38.7539128	-90.3108848
505935851	39.7465427	-90.2597147
508181192	38.7937728	-90.5795647
508165796	38.9879448	-90.9764266
516415984	35.1708335	-89.9776151
508192766	38.7771828	-90.3632048
508185318	38.7825228	-90.4877747
508167435	38.9787228	-90.9585446
511642056	40.7280817	-74.1391195
508174768	38.7245649	-90.6976407
507962047	38.5598629	-90.5282547
508183088	38.8097028	-90.5243447
507925848	38.5038949	-90.3320828
508183702	38.7793478	-90.5162037
508190869	38.7622728	-90.3892847
507955888	38.5947229	-90.4786147
508169692	38.6952679	-90.8058896
507951985	38.6645364	-90.4536329
508169347	38.8148229	-90.8620846
506703412	42.3703121	-89.0349048
508190316	38.7323209	-90.4056897
508179260	38.7882529	-90.6037347
507954064	38.5390729	-90.4669947
508178736	38.7846379	-90.6020587
507905368	38.6160929	-90.1982648
508177202	38.7578329	-90.6497147
508176598	38.7158329	-90.6761847
508183466	38.7691729	-90.5354747
508191488	38.7427598	-90.3698218
507940052	38.4060729	-90.3877648
507919487	38.6019429	-90.2942848
508172746	38.8102799	-90.7240426
507906518	38.6338629	-90.2110048
507906874	38.6090329	-90.2132048
508190094	38.7505328	-90.4262847
507943558	38.6849029	-90.3985748
507953083	38.4930229	-90.4631147
507945288	38.5819829	-90.4072048
508184643	38.8903628	-90.5034787
508172724	38.8005739	-90.7177407
507915592	38.5426829	-90.2746448
508176399	38.7836729	-90.6709147
508191294	38.7557058	-90.3832627
508167317	38.9539928	-90.9280246
507960628	38.5956289	-90.5216367
507917428	38.5123129	-90.2880248
508188884	38.7507128	-90.4341247
507925795	38.6485859	-90.3316278
508191822	38.7670128	-90.3784247
508203719	38.7860028	-90.2353048
507956909	38.5995829	-90.4895647
508154130	38.9866929	-92.3407142
507959112	38.5773529	-90.5083647
508178866	38.7299929	-90.5980847
508204430	38.8032228	-90.2170148
508182820	38.7642437	-90.5293639
508172212	38.7915129	-90.7460246
507905426	38.6159429	-90.1968848
508179553	38.7116829	-90.6176847
508178913	38.7265529	-90.6148847
508171491	38.8655928	-90.7738446
507953017	38.5342229	-90.4555347
507947824	38.6711389	-90.4317027
508168958	38.7111129	-90.8612146
508182801	38.7673689	-90.5254967
507957262	38.5043129	-90.4937347
508169355	38.8021029	-90.8271946
508176522	38.7774229	-90.6753247
508177216	38.7588929	-90.6551447
507918763	38.4845040	-90.2972039
508195615	38.6935929	-90.3354748
508185677	38.7681828	-90.4707747
508182679	38.7799448	-90.5336487
507949003	38.2129629	-90.4335648
508178223	38.7804229	-90.6251647
507959819	38.6461679	-90.5126947
507941900	38.6789859	-90.3947588
507921672	38.6275209	-90.3144488
508175313	38.7295929	-90.6897147
508171477	38.8096129	-90.7709846
507927947	38.6105631	-90.3371545
508180888	38.7304129	-90.5684347
508188378	38.6958729	-90.4485447
508176196	38.7907129	-90.6761947
508168596	38.7887429	-90.8928346
507970868	38.6698832	-90.6411942
507927804	38.6376259	-90.3374488
507956142	38.5099129	-90.4798147
505802704	38.6931708	-90.1356708
507953753	38.1477880	-90.4650848
508182322	38.7712529	-90.5477747
505804834	38.8784528	-90.1020748
508191660	38.7832128	-90.3758547
507943446	38.5551929	-90.3982348
505791238	38.5242529	-90.0084049
508188406	38.7826258	-90.4281927
507947416	38.6273729	-90.4167848
508183713	38.7702749	-90.5231537
508180884	38.7312229	-90.5732547
507908940	38.6910378	-90.2359388
507912558	38.6731229	-90.2555748
507974555	38.6732629	-90.8653846
508188900	38.7673028	-90.4308147
508179529	38.7683429	-90.6173047
507959707	38.6459549	-90.5127997
507906034	38.6087029	-90.2039948
507940015	38.6736439	-90.3872318
507975599	38.6781129	-90.9518846
508177163	38.8135028	-90.6440547
508181177	38.7915128	-90.5666547
507969965	38.5969429	-90.6220247
507966782	38.5929529	-90.5858067
508171265	38.7979529	-90.7548346
508196437	38.7539528	-90.3259348
508184180	38.7582929	-90.5185447
508179937	38.7254829	-90.5848247
508170170	38.7612629	-90.7904746
508180269	38.7762929	-90.5913247
507918665	38.5599699	-90.3005818
508197708	38.8082728	-90.2989448
508185376	38.7687828	-90.5065447
507908828	38.6011429	-90.2270048
508171553	38.7620729	-90.7618546
508189634	38.7772633	-90.4228743
507933830	38.6740329	-90.3579658
507904250	38.6285429	-90.1905848
507941238	38.5805729	-90.3909948
508184902	38.7825428	-90.4927947
507957566	38.5636429	-90.4946347
508171975	38.7935129	-90.7475346
501938024	35.3666537	-94.3718339
508169357	38.7478429	-90.8641446
508178029	38.7501329	-90.6249247
508184471	38.7802928	-90.5227247
508195186	38.7758628	-90.3298448
505989350	39.8836334	-86.2548758
508183394	38.7359529	-90.5430947
508181933	38.7742529	-90.5621347
508180782	38.8008228	-90.5664147
508170639	38.7994729	-90.8173946
507961300	38.6781229	-90.5254147
508181340	38.7587529	-90.5682047
507956825	38.5659969	-90.4959717
508173610	38.7702129	-90.7133947
507951505	38.6672129	-90.4462747
508174959	38.7843429	-90.6988247
507972047	38.6656329	-90.6516447
507955055	38.5941729	-90.4771047
505788351	38.5218729	-89.9808349
508143656	38.7458430	-93.7563138
508186253	38.8231328	-90.4785147
507962386	38.6627829	-90.5271647
508177083	38.7509229	-90.6349947
507925106	38.5424329	-90.3286948
507917013	38.6561529	-90.2860748
507907582	38.6714429	-90.2205148
508163510	39.1277398	-91.5123184
507957068	38.5831029	-90.4945947
508176454	38.7966729	-90.6613047
508183562	38.8335438	-90.5156607
508170542	38.8035929	-90.8180246
507916854	38.5816929	-90.2835748
508178265	38.7932729	-90.6264947
507955314	38.5956029	-90.4770747
507941613	38.6728729	-90.3894748
507910071	38.6209029	-90.2428548
508176386	38.7755729	-90.6777847
507916583	38.6089629	-90.2783748
508187440	38.7957148	-90.4476017
508189893	38.7639328	-90.4169147
508181825	38.8034828	-90.5478047
508190648	38.7301929	-90.4102147
508200652	38.7746728	-90.2743748
508169867	38.7856739	-90.7966586
507971135	38.6362729	-90.6335847
508166996	38.9120140	-90.9353447
507919123	38.5632929	-90.3002248
507903655	38.6491029	-90.1879648
501240929	33.8887152	-118.2791288
508189665	38.6951936	-90.4131546
507952442	38.5984029	-90.4520447
507917950	38.5700729	-90.2938148
508191505	38.7709134	-90.3797144
508178440	38.7716429	-90.6247747
508169348	38.8250429	-90.8322046
508180644	38.7943088	-90.5680767
508197294	38.7509928	-90.3105348
508176642	38.7241829	-90.6631847
508196987	38.8011028	-90.3085148
507961682	38.6679029	-90.5291247
508193107	38.7160529	-90.3643648
507915728	38.6233649	-90.2808068
507956251	38.5180229	-90.4860147
507958319	38.5080829	-90.5008847
508179873	38.7283629	-90.5894947
507946574	38.6854929	-90.4112347
508172712	38.7878569	-90.7174537
507953927	38.5815129	-90.4695247
507949996	38.6459509	-90.4434607
508185919	38.7790028	-90.4821847
508169082	38.8118029	-90.8476746
505797981	38.4386129	-90.2111948
507973661	38.6729209	-90.7932516
507927145	38.6213589	-90.3343528
508174190	38.8022029	-90.7063347
507950046	38.6459509	-90.4434607
507966727	38.6278949	-90.5799647
507939493	38.5030629	-90.3813948
508177409	38.8064329	-90.6468047
507937442	38.5096129	-90.3728748
507944907	38.6310369	-90.4068708
507958603	38.5636729	-90.4955747
507933666	38.6861619	-90.3592228
507907155	38.6761489	-90.2200668
508172683	38.9946128	-90.7400346
507904475	38.6228329	-90.1891048
509282648	42.6145018	-83.2763865
507971701	38.6633549	-90.6544437
508172886	38.8138264	-90.7177701
507623768	37.1584033	-93.2825641
508202492	38.7930228	-90.2417848
507906458	38.6294429	-90.2122048
507915596	38.5335229	-90.2758348
507909588	38.5867529	-90.2340848
508185780	38.7839528	-90.4850047
508172722	38.8235849	-90.7248406
508178719	38.7659829	-90.6114637
508174479	38.7703329	-90.7006447
508181143	38.8000828	-90.5702147
508175073	38.8066429	-90.6992947
507937514	38.6734129	-90.3744448
508168921	38.8260839	-90.8482947
507936065	38.5953129	-90.3710848
507952861	38.6738039	-90.4585107
508180921	38.7378529	-90.5685747
507968986	38.6093529	-90.6151747
508188964	38.7507128	-90.4341247
508173780	38.8080489	-90.6976987
508182083	38.7705429	-90.5544847
507907634	38.6590329	-90.2196148
508182731	38.7837478	-90.5327067
508199321	38.7508528	-90.2934448
508177332	38.7681329	-90.6500347
508199567	38.7455848	-90.2794128
508184875	38.7984628	-90.4872947
508174519	38.7655929	-90.7029147
507914211	38.5482529	-90.2631948
508190938	38.9390128	-90.4026347
508164954	39.2248638	-91.0214645
508170289	38.8017229	-90.7977346
507973762	38.5006789	-90.8964886
507904057	38.6301029	-90.1911248
508182566	38.8113668	-90.5405767
508190616	38.7413628	-90.4018447
508170341	38.8009929	-90.7963046
508194477	38.6921231	-90.3430241
508177569	38.7176729	-90.6389947
507936621	38.6678329	-90.3658648
508174089	38.7734229	-90.6999457
506825197	41.9823521	-87.8433052
507908228	38.6155529	-90.2308748
508203490	38.7452528	-90.2243348
508178870	38.7371229	-90.6014147
508171980	38.7849629	-90.7471046
508178830	38.7136229	-90.6151547
508180937	38.7148329	-90.5764347
508184136	38.7805828	-90.5088947
507957892	38.6150329	-90.5034547
507907602	38.6614129	-90.2183348
508177137	38.7453829	-90.6339947
508180856	38.7806829	-90.5647047
515866381	32.9321242	-96.7048635
508194892	38.7121229	-90.3439348
508185632	38.7755468	-90.4842077
507915794	38.5180209	-90.2817988
507907193	38.6295429	-90.2170448
508167198	38.7631529	-90.9070246
507977490	38.5518569	-91.0141866
507939991	38.6736629	-90.3871548
507943378	38.6540029	-90.4007948
507914522	38.5913329	-90.2686648
508184688	38.7741318	-90.4989077
508163981	39.1265788	-91.2443165
