"","id","lat","long"
"3724",114014406,38.5481169,-90.9928453
"3725",114014407,38.5478814,-90.9924225
"3726",114014408,38.5481317,-90.9907476
"3727",114014409,38.5480981,-90.9909075
"3728",114014410,38.5483674,-90.9906533
"3729",114014411,38.548445,-90.9907622
"3730",114014412,38.548286,-90.9915432
"3731",114014413,38.5473618,-90.9911588
"3732",114014414,38.5500533,-90.9938836
"3733",114014415,38.5461817,-90.9845842
"3734",114014416,38.5487127,-90.9918693
"3735",114014417,38.5526074,-90.9998381
"3736",114014418,38.5493511,-90.9923051
"3737",114014419,38.548624,-90.9925926
"3738",114014420,38.5496404,-90.9913238
"3739",114014421,38.5502806,-90.9914739
"3740",114014422,38.5495119,-90.9907972
"3741",114014423,38.5494675,-90.9907827
"3742",114014424,38.5499433,-90.9913256
"3743",114014425,38.5530114,-90.9976743
"3744",114014426,38.5528585,-90.9978024
"3745",114014427,38.549171,-90.9925285
"3746",114014428,38.5489521,-90.9924372
"3747",114014429,38.5526576,-90.9974429
"3748",114014430,38.5530864,-90.9982277
"3749",114014431,38.5523785,-90.9978541
"3750",114014432,38.5500932,-90.9927912
"3751",114014433,38.5465471,-90.9853682
"3752",114014434,38.5462754,-90.983144
"3753",114014435,38.5460311,-90.9840466
"3754",114014436,38.5473117,-90.9856318
"3755",114014437,38.5492572,-90.9909311
"3756",114014438,38.5493725,-90.9912153
"3757",114014439,38.5461085,-90.9836372
"3758",114014440,38.5489882,-90.9913842
"3759",114014441,38.5492819,-90.9914207
"3760",114014442,38.5485471,-90.99167
"3761",114014443,38.5499587,-90.9945761
"3762",114014444,38.5503567,-90.994562
"3763",114014445,38.5544846,-90.9998368
"3764",114014446,38.5471415,-90.9849991
"3765",114014447,38.5470084,-90.98543
"3766",114014448,38.5466528,-90.9853323
"3767",114014449,38.550019,-90.9942666
"3768",114014450,38.5499354,-90.9948945
"3769",114014451,38.5544975,-90.9999143
"3770",114014452,38.5490646,-90.9901731
"3771",114014453,38.5485084,-90.9896255
"3772",114014454,38.5485192,-90.9900184
"3773",114014455,38.5496457,-90.9933055
"3774",114014456,38.5497995,-90.9932591
"3775",114014457,38.5502823,-90.9910924
"3776",114014458,38.5549067,-90.9984775
"3777",114014459,38.5485596,-90.9934023
"3778",114014460,38.5530042,-90.9964566
"3779",114014461,38.5526386,-90.9972158
"3780",114014462,38.5460012,-90.9819822
"3781",114014463,38.5469861,-90.9888496
"3782",114014464,38.5466912,-90.9885404
"3783",114014465,38.5467799,-90.9889365
"3784",114014466,38.5458013,-90.9818511
"3785",114014467,38.5531308,-90.9993656
"3786",114014468,38.5524247,-90.9992128
"3787",114014469,38.5524898,-90.9989712
"3788",114014470,38.547265,-90.9900935
"3789",114014471,38.5464707,-90.9879485
"3790",114014472,38.5472587,-90.9895689
"3791",114014473,38.5484211,-90.993325
"3792",114014474,38.548036,-90.9893882
"3793",114014475,38.5442684,-90.9768893
"3794",114014476,38.5529489,-90.9969707
"3795",114014477,38.5442169,-90.9764236
"3796",114014478,38.5428234,-90.977309
"3797",114014479,38.5442041,-90.9765339
"3798",114014480,38.5432181,-90.9770818
"3799",114014481,38.547497,-90.988835
"3800",114014482,38.5428898,-90.9765129
"3801",114014483,38.542825,-90.9759847
"3802",114014484,38.5423345,-90.9760402
"3803",114014485,38.5471085,-90.9841424
"3804",114014486,38.5539752,-90.9992022
"3805",114014487,38.5489656,-90.9929326
"3806",114014488,38.5492766,-90.9941361
"3807",114014489,38.5535809,-90.9992372
"3808",114014490,38.5493569,-90.9937724
"3809",114014491,38.553939,-90.9972863
"3810",114014492,38.5539747,-90.9972489
"3811",114014493,38.5468312,-90.9842424
"3812",114014494,38.5470326,-90.9830851
"3813",114014495,38.5436252,-90.9770694
"3814",114014496,38.5478017,-90.9902224
"3815",114014497,38.5493256,-90.9951714
"3816",114014498,38.5481907,-90.9901713
"3817",114014499,38.5470898,-90.983665
"3818",114014500,38.5511105,-90.9943601
"3819",114014501,38.5509972,-90.9940206
"3820",114014502,38.5509994,-90.9933023
"3821",114014503,38.5507179,-90.9929876
"3822",114014504,38.5500102,-90.9896769
"3823",114014505,38.5510318,-90.9963796
"3824",114014506,38.5516081,-90.9969968
"3825",114014507,38.5451334,-90.9771192
"3826",114014508,38.5542829,-90.998801
"3827",114014509,38.5449233,-90.9776653
"3828",114014510,38.5513867,-90.994012
"3829",114014511,38.5521363,-90.9948013
"3830",114014512,38.5459864,-90.9813195
"3831",114014513,38.5459831,-90.9787045
"3832",114014514,38.5464713,-90.9817965
"3833",114014515,38.5468668,-90.9819341
"3834",114014516,38.545653,-90.9801431
"3835",114014517,38.5456768,-90.978971
"3836",114014518,38.5459658,-90.9796664
"3837",114014519,38.5451947,-90.9784196
"3838",114014520,38.5535815,-90.9966602
"3839",114014521,38.5532572,-90.9971121
"3840",114014522,38.548226,-90.9869282
"3841",114014523,38.5517789,-90.9972541
"3842",114014524,38.5481495,-90.9864968
"3843",114014525,38.5496646,-90.9884893
"3844",114014526,38.5512823,-90.9934866
"3845",114014527,38.5498927,-90.9952643
"3846",114014528,38.5385489,-90.9791698
"3847",114014529,38.5415562,-90.9878608
"3848",114014530,38.5420835,-90.9876264
"3849",114014531,38.5471781,-91.0012012
"3850",114014532,38.5478475,-91.0010574
"3851",114014533,38.5424161,-90.9844914
"3852",114014534,38.5425394,-90.984087
"3853",114014535,38.5408696,-90.9851546
"3854",114014536,38.5407396,-90.9842724
"3855",114014537,38.5390257,-90.9805576
"3856",114014538,38.5390343,-90.9806065
"3857",114014539,38.5445212,-90.9911364
"3858",114014540,38.5444738,-90.9916217
"3859",114014541,38.5455846,-90.9803737
"3860",114014542,38.5397986,-90.9780193
"3861",114014543,38.5394961,-90.9782836
"3862",114014544,38.5462765,-90.9967828
"3863",114014545,38.5465115,-90.9971648
"3864",114014546,38.5443611,-90.9829191
"3865",114014547,38.5444372,-90.9838758
"3866",114014548,38.5464188,-90.9953427
"3867",114014549,38.5468321,-90.9950154
"3868",114014550,38.5413468,-90.9979569
"3869",114014551,38.5412962,-90.9970274
"3870",114014552,38.5459188,-91.0033457
"3871",114014553,38.5461724,-91.0033704
"3872",114014554,38.5451638,-91.0030646
"3873",114014555,38.5452109,-91.0033441
"3874",114014556,38.542406,-90.9917668
"3875",114014557,38.5428476,-90.9918115
"3876",114014558,38.5384847,-90.978443
"3877",114014559,38.5388645,-90.9782528
"3878",114014560,38.5433996,-90.9843521
"3879",114014561,38.5433097,-90.9847299
"3880",114014562,38.5439712,-90.9823193
"3881",114014563,38.5440066,-90.9824054
"3882",114014564,38.5455508,-90.9944239
"3883",114014565,38.5458712,-90.9949665
"3884",114014566,38.540016,-90.9977933
"3885",114014567,38.5401684,-90.9974123
"3886",114014568,38.5404425,-90.9813379
"3887",114014569,38.540744,-90.9818181
"3888",114014570,38.543369,-90.9913651
"3889",114014571,38.5437325,-90.9915632
"3890",114014572,38.545881,-91.0015892
"3891",114014573,38.5456231,-91.0018019
"3892",114014574,38.5470283,-91.0031587
"3893",114014575,38.546811,-91.0024964
"3894",114014576,38.5408689,-90.9990038
"3895",114014577,38.5407954,-90.9992147
"3896",114014578,38.5447666,-91.0016235
"3897",114014579,38.5452872,-91.0013072
"3898",114014580,38.5411145,-90.9961954
"3899",114014581,38.5409985,-90.9964527
"3900",114014582,38.5427805,-90.9907117
"3901",114014583,38.542774,-90.9902639
"3902",114014584,38.5448975,-90.9944455
"3903",114014585,38.5446425,-90.9950501
"3904",114014586,38.5424031,-90.9889275
"3905",114014587,38.5425488,-90.988794
"3906",114014588,38.5439487,-90.9935948
"3907",114014589,38.5434531,-90.9938999
"3908",114014590,38.5389783,-91.0035883
"3909",114014591,38.5387464,-91.0032679
"3910",114014592,38.5400614,-90.9987632
"3911",114014593,38.5399073,-90.9886048
"3912",114014594,38.5423092,-91.001626
"3913",114014595,38.5429328,-90.9930181
"3914",114014596,38.542017,-90.99513
"3915",114014597,38.5372455,-90.9806398
"3916",114014598,38.5384149,-90.9838016
"3917",114014599,38.5391942,-90.9800928
"3918",114014600,38.5398281,-90.9787303
"3919",114014601,38.5393376,-90.997042
"3920",114014602,38.5434812,-91.0034692
"3921",114014603,38.5412799,-90.9934292
"3922",114014604,38.5402395,-90.9996531
"3923",114014605,38.5427734,-90.9827515
"3924",114014606,38.5415751,-90.9815534
"3925",114014607,38.5416669,-90.9857687
"3926",114014608,38.5467344,-90.9977278
"3927",114014609,38.5468372,-90.9998085
"3928",114014610,38.5376395,-90.9804611
"3929",114014611,38.540621,-90.9778097
"3930",114014612,38.5424225,-91.0026634
"3931",114014613,38.5409182,-90.9949066
"3932",114014614,38.5410375,-90.9774431
"3933",114014615,38.5415011,-90.9847066
"3934",114014616,38.5389387,-90.9887091
"3935",114014617,38.5418731,-90.9968523
"3936",114014618,38.5398545,-91.0001266
"3937",114014619,38.5421007,-90.9896436
"3938",114014620,38.542855,-90.9789859
"3939",114014621,38.541972,-90.9957526
"3940",114014622,38.5421184,-91.0003318
"3941",114014623,38.5440906,-90.9953732
"3942",114014624,38.5435626,-90.9964717
"3943",114014625,38.5456923,-90.9981198
"3944",114014626,38.5390691,-90.9986375
"3945",114014627,38.5476498,-91.0029604
"3946",114014628,38.5410781,-90.9831726
"3947",114014629,38.5440999,-91.0025934
"3948",114014630,38.5445909,-90.9973725
"3949",114014631,38.5412897,-91.0002805
"3950",114014632,38.5403333,-90.9878945
"3951",114014633,38.5462669,-91.0013051
"3952",114014634,38.5366105,-90.9786466
"3953",114014635,38.540757,-90.9791469
"3954",114014636,38.5405716,-90.9964964
"3955",114014637,38.5430431,-90.9988801
"3956",114014638,38.5416739,-91.003618
"3957",114014639,38.541575,-91.002503
"3958",114014640,38.541253,-91.0004196
"3959",114014641,38.5440979,-90.9986616
"3960",114014642,38.5463391,-91.0005055
"3961",114014643,38.5443461,-91.0009161
"3962",114014644,38.5456287,-91.0005831
"3963",114014645,38.541928,-90.9986053
"3964",114014646,38.541987,-90.9998268
"3965",114014647,38.5429037,-90.9997878
"3966",114014648,38.5427647,-90.9963133
"3967",114014649,38.5450137,-91.0005009
"3968",114014650,38.5438569,-90.9998602
"3969",114014651,38.5415109,-90.9818197
"3970",114014652,38.5453569,-90.9996833
"3971",114014653,38.5440022,-91.0022661
"3972",114014654,38.5425874,-90.9933806
"3973",114014655,38.5439571,-91.0040909
"3974",114014656,38.5436329,-91.005181
"3975",114014657,38.5465842,-91.0054633
"3976",114014658,38.5398591,-91.0047181
"3977",114014659,38.5425514,-91.0054177
"3978",114014660,38.5453941,-91.0046242
"3979",114014661,38.5467486,-91.0045205
"3980",114014662,38.5416769,-91.0057714
"3981",114014663,38.5406043,-91.0048613
"3982",114014664,38.5379879,-90.9725666
"3983",114014665,38.5429162,-90.9977026
"3984",114014666,38.5403281,-90.9804443
"3985",114014667,38.5455372,-91.0035877
"3986",114014668,38.5427767,-91.000635
"3987",114014669,38.5427602,-90.994445
"3988",114014670,38.546014,-91.0050106
"3989",114014671,38.542998,-91.001627
"3990",114014672,38.5444108,-90.9995008
"3991",114014673,38.5441253,-90.9971214
"3992",114014674,38.5404972,-90.9890375
"3993",114014675,38.5378625,-90.9795984
"3994",114014676,38.5417996,-90.9941483
"3995",114014677,38.5441106,-91.0055346
"3996",114014678,38.5450161,-91.004794
"3997",114014679,38.5414603,-90.9915708
"3998",114014680,38.5359629,-90.9740662
"3999",114014681,38.5361727,-90.9757808
"4000",114014682,38.5355029,-90.9764967
"4001",114014683,38.5422224,-90.9931993
"4002",114014684,38.5450177,-90.9982501
"4003",114014685,38.5399092,-90.9770281
"4004",114014686,38.5412202,-90.9928814
"4005",114014687,38.5390094,-90.9948175
"4006",114014688,38.5416979,-90.989934
"4007",114014689,38.5407491,-90.9759212
"4008",114014690,38.536662,-90.9773486
"4009",114014691,38.5400199,-90.9948035
"4010",114014692,38.5400042,-90.9935234
"4011",114014693,38.5396018,-90.9940997
"4012",114014694,38.5396016,-90.9933054
"4013",114014695,38.5395001,-90.99107
"4014",114014696,38.5402071,-90.9923348
"4015",114014697,38.5392807,-90.9961325
"4016",114014698,38.5395325,-90.9922776
"4017",114014699,38.5409026,-90.9916466
"4018",114014700,38.5407786,-90.9902605
"4019",114014701,38.5400674,-90.9891498
"4020",114014702,38.5402771,-90.9912745
"4021",114014703,38.5403867,-90.9903033
"4022",114014704,38.5353848,-90.9738323
"4023",114014705,38.5401495,-90.9754968
"4024",114014706,38.5352794,-90.9747079
"4025",114014707,38.5413085,-90.9767843
"4026",114014708,38.5368008,-90.9750122
"4027",114014709,38.5369916,-90.9754537
"4028",114014710,38.5395707,-90.9747905
"4029",114014711,38.5356707,-90.9725884
"4030",114014712,38.5392995,-90.9772677
"4031",114014713,38.5376478,-90.9773308
"4032",114014714,38.5375793,-90.9753842
"4033",114014715,38.5389595,-90.9755987
"4034",114014716,38.5384469,-90.9771813
"4035",114014717,38.5387767,-90.9759205
"4036",114014718,38.5382091,-90.9733752
"4037",114014719,38.5381079,-90.9744778
"4038",114014720,38.5506789,-91.0011279
"4039",114014721,38.5514394,-91.0019398
"4040",114014722,38.5513243,-91.0013872
"4041",114014723,38.5508877,-91.0015635
"4042",114014724,38.5511088,-91.00157
"4043",114014725,38.5507053,-91.0014459
"4044",114014726,38.5507442,-91.0013468
"4045",114014727,38.5508641,-91.0017723
"4046",114014728,38.5507054,-91.0008666
"4047",114014729,38.5510983,-91.0011916
"4048",114014730,38.5511631,-91.0015435
"4049",114014731,38.5512936,-91.0010321
"4050",114014732,38.5508369,-91.0010274
"4051",114014733,38.5511805,-91.0012739
"4052",114014734,38.5510446,-91.0013789
"4053",114014735,38.5509373,-91.0010193
"4054",114014736,38.5514672,-91.0014932
"4055",114014737,38.5515194,-91.0018254
"4056",114014738,38.5507348,-90.9988926
"4057",114014739,38.5509726,-90.9994303
"4058",114014740,38.5507713,-90.9993356
"4059",114014741,38.5507052,-90.9996283
"4060",114014742,38.548471,-91.0005634
"4061",114014743,38.5480552,-91.0009198
"4062",114014744,38.5486912,-91.0001515
"4063",114014745,38.5487946,-91.0001049
"4064",114014746,38.5487967,-91.0007163
"4065",114014747,38.5481191,-91.0004104
"4066",114014748,38.5486897,-90.9999673
"4067",114014749,38.5479836,-90.9999356
"4068",114014750,38.5482219,-91.0001732
"4069",114014751,38.5479965,-91.0001986
"4070",114014752,38.5486029,-91.0004363
"4071",114014753,38.5484425,-91.0001315
"4072",114014754,38.5482985,-91.0000776
"4073",114014755,38.5483511,-91.0007963
"4074",114014756,38.5486823,-91.0008237
"4075",114014757,38.5484205,-90.9998801
"4076",114014758,38.548046,-91.0006422
"4077",114014759,38.5410377,-91.0042895
"4078",114014760,38.5412933,-91.0039324
"4079",114014761,38.5411263,-91.0049784
"4080",114014762,38.54148,-91.0046332
"4081",114014763,38.5411452,-91.0046316
"4082",114014764,38.5412221,-91.0045448
"4083",114014765,38.5410974,-91.004743
"4084",114014766,38.5418187,-91.0042925
"4085",114014767,38.5410404,-91.0048119
"4086",114014768,38.5417925,-91.0041855
"4087",114014769,38.541395,-91.0042827
"4088",114014770,38.5416909,-91.0045973
"4089",114014771,38.5413682,-91.0039501
"4090",114014772,38.5417446,-91.0042881
"4091",114014773,38.5417709,-91.0038015
"4092",114014774,38.5414935,-91.0038759
"4093",114014775,38.5417099,-91.0038131
"4094",114014776,38.5420961,-91.0049218
"4095",114014777,38.5423482,-91.0041064
"4096",114014778,38.5419811,-91.0043354
"4097",114014779,38.5419354,-91.0043961
"4098",114014780,38.5423068,-91.0040162
"4099",114014781,38.54221,-91.0047026
"4100",114014782,38.5421743,-91.0041094
"4101",114014783,38.5425922,-91.0041839
"4102",114014784,38.5421813,-91.0047922
"4103",114014785,38.5424688,-91.0046258
"4104",114014786,38.5419525,-91.0038598
"4105",114014787,38.5422049,-91.004022
"4106",114014788,38.5425631,-91.0037595
"4107",114014789,38.542251,-91.0039992
"4108",114014790,38.5418876,-91.0039989
"4109",114014791,38.5434704,-91.003818
"4110",114014792,38.5432773,-91.0045438
"4111",114014793,38.5434596,-91.0044164
"4112",114014794,38.5434882,-91.0040322
"4113",114014795,38.543156,-91.0038741
"4114",114014796,38.5427969,-91.0044989
"4115",114014797,38.5427701,-91.0039257
"4116",114014798,38.5431534,-91.0044136
"4117",114014799,38.5431821,-91.0038778
"4118",114014800,38.5428178,-91.0039961
"4119",114014801,38.5433904,-91.0046694
"4120",114014802,38.5435942,-91.0046047
"4121",114014803,38.5429305,-91.0047828
"4122",114014804,38.5435214,-91.0039957
"4123",114014805,38.5432287,-91.0041447
"4124",114014806,38.5407958,-90.9744628
"4125",114014807,38.5410662,-90.9746745
"4126",114014808,38.550512,-91.0032167
"4127",114014809,38.5473189,-90.998713
"4128",114014810,38.5476509,-90.9985961
"4129",114014811,38.5403455,-91.0016949
"4130",114014812,38.5404021,-91.0027171
"4131",114014813,38.5407328,-91.0026247
"4132",114014814,38.5399834,-91.0035532
"4133",114014815,38.5490581,-91.0020122
"4134",114014816,38.5494118,-90.9971135
"4135",114014817,38.5397001,-91.0029202
"4136",114014818,38.5506702,-91.0030964
"4137",114014819,38.5506256,-91.0024215
"4138",114014820,38.5504712,-91.0022617
"4139",114014821,38.550036,-91.0029259
"4140",114014822,38.5394126,-91.0037763
"4141",114014823,38.5398751,-91.003629
"4142",114014824,38.5505833,-91.0027467
"4143",114014825,38.5506367,-91.0031324
"4144",114014826,38.5503263,-91.0027023
"4145",114014827,38.5394773,-91.0031019
"4146",114014828,38.5508068,-91.0025946
"4147",114014829,38.5508621,-91.0023228
"4148",114014830,38.5507651,-91.0026097
"4149",114014831,38.5392103,-91.0038226
"4150",114014832,38.5508162,-91.0027457
"4151",114014833,38.5512071,-91.0026688
"4152",114014834,38.5397869,-91.0032895
"4153",114014835,38.5394493,-91.0035561
"4154",114014836,38.5397685,-91.0035972
"4155",114014837,38.5472599,-90.9979228
"4156",114014838,38.5476232,-90.998283
"4157",114014839,38.5494011,-91.0026902
"4158",114014840,38.5509127,-91.0018636
"4159",114014841,38.5494642,-91.0030605
"4160",114014842,38.5503884,-91.0004443
"4161",114014843,38.5403318,-91.0028268
"4162",114014844,38.5402272,-91.0033627
"4163",114014845,38.5407721,-91.0026609
"4164",114014846,38.5408962,-91.0024981
"4165",114014847,38.5485942,-90.9963697
"4166",114014848,38.5400934,-91.0016348
"4167",114014849,38.5404897,-91.0020223
"4168",114014850,38.540487,-91.0020974
"4169",114014851,38.5405631,-91.0017447
"4170",114014852,38.5404884,-91.0036426
"4171",114014853,38.5401015,-91.0031628
"4172",114014854,38.5403282,-91.0034721
"4173",114014855,38.5406597,-91.0032532
"4174",114014856,38.5406293,-91.0033784
"4175",114014857,38.5407475,-91.0033843
"4176",114014858,38.540298,-91.0034866
"4177",114014859,38.5477044,-90.9921763
"4178",114014860,38.5497424,-90.9982949
"4179",114014861,38.5506058,-90.9999485
"4180",114014862,38.5503522,-91.0007473
"4181",114014863,38.5499237,-91.0004763
"4182",114014864,38.5503953,-91.0003793
"4183",114014865,38.5504844,-90.9997262
"4184",114014866,38.5497732,-91.0007151
"4185",114014867,38.5504986,-91.0004837
"4186",114014868,38.5499752,-91.0004515
"4187",114014869,38.5499484,-90.9985509
"4188",114014870,38.5502378,-91.00126
"4189",114014871,38.5506384,-91.0019618
"4190",114014872,38.5498972,-91.0012982
"4191",114014873,38.550085,-91.0012834
"4192",114014874,38.5505556,-91.0018768
"4193",114014875,38.5505562,-91.001995
"4194",114014876,38.5498269,-91.0014623
"4195",114014877,38.5504787,-90.9982447
"4196",114014878,38.5499087,-90.9977573
"4197",114014879,38.5498933,-91.0014432
"4198",114014880,38.5502825,-91.0017844
"4199",114014881,38.5502602,-90.9984265
"4200",114014882,38.5497592,-90.9981009
"4201",114014883,38.550197,-90.9979426
"4202",114014884,38.5477531,-90.9923053
"4203",114014885,38.5476438,-90.9922659
"4204",114014886,38.5476851,-90.9925624
"4205",114014887,38.5479139,-90.9926681
"4206",114014888,38.5475429,-90.9981846
"4207",114014889,38.5469802,-90.9966024
"4208",114014890,38.5458899,-90.9935177
"4209",114014891,38.5452041,-90.9934241
"4210",114014892,38.5514921,-91.001739
"4211",114014893,38.5404193,-90.9835712
"4212",114014894,38.5490463,-91.0029927
"4213",114014895,38.5490827,-91.0026929
"4214",114014896,38.5508497,-91.0019484
"4215",114014897,38.549023,-91.0025966
"4216",114014898,38.5492033,-91.0024501
"4217",114014899,38.5495305,-91.0030085
"4218",114014900,38.5497132,-91.0021783
"4219",114014901,38.5409039,-90.9836673
"4220",114014902,38.5409233,-90.9840578
"4221",114014903,38.5500887,-90.9974054
"4222",114014904,38.5496856,-90.99665
"4223",114014905,38.5409105,-90.9833849
"4224",114014906,38.5406257,-90.9833922
"4225",114014907,38.540367,-90.9837449
"4226",114014908,38.5476201,-90.9967173
"4227",114014909,38.5477519,-90.9973835
"4228",114014910,38.5452971,-90.9934098
"4229",114014911,38.5456543,-90.9938737
"4230",114014912,38.5515205,-91.001024
"4231",114014913,38.5513726,-91.0017985
"4232",114014914,38.5474194,-90.9974107
"4233",114014915,38.5445351,-90.9940607
"4234",114014916,38.5507579,-91.0018497
"4235",114014917,38.5447454,-90.9931493
"4236",114014918,38.5451201,-90.9940218
"4237",114014919,38.5453643,-90.9931941
"4238",114014920,38.5477161,-90.997566
"4239",114014921,38.5442159,-90.9937103
"4240",114014922,38.5510694,-91.0012167
"4241",114014923,38.5449555,-90.9942385
"4242",114014924,38.5472129,-90.997094
"4243",114014925,38.5442858,-90.9934416
"4244",114014926,38.5442362,-90.9935687
"4245",114014927,38.5479227,-90.9973142
"4246",114014928,38.539088,-91.0014649
"4247",114014929,38.5510207,-90.999543
"4248",114014930,38.5514787,-91.001814
"4249",114014931,38.5513509,-91.0013964
"4250",114014932,38.5507602,-90.9991476
"4251",114014933,38.551067,-91.0019684
"4252",114014934,38.5506916,-91.0014542
"4253",114014935,38.5509546,-91.0012204
"4254",114014936,38.5513396,-91.0019733
"4255",114014937,38.5507392,-91.0017233
"4256",114014938,38.5515245,-91.0009132
"4257",114014939,38.5514225,-91.0016296
"4258",114014940,38.5508486,-91.0019377
"4259",114014941,38.5513602,-91.0016595
"4260",114014942,38.5391881,-91.0007425
"4261",114014943,38.548469,-91.0003569
"4262",114014944,38.5508538,-90.9994356
"4263",114014945,38.5479856,-91.0008807
"4264",114014946,38.5482096,-91.0001185
"4265",114014947,38.5484386,-90.9999321
"4266",114014948,38.5484699,-91.0002217
"4267",114014949,38.5486382,-91.0009053
"4268",114014950,38.5482361,-91.0001338
"4269",114014951,38.5482929,-91.0007701
"4270",114014952,38.5486008,-91.0005823
"4271",114014953,38.5485098,-91.0001124
"4272",114014954,38.5486801,-90.9999337
"4273",114014955,38.5480608,-91.0004488
"4274",114014956,38.5483414,-91.0009475
"4275",114014957,38.548379,-91.0003624
"4276",114014958,38.5487354,-91.0009583
"4277",114014959,38.5395149,-91.0007395
"4278",114014960,38.5425106,-91.0047908
"4279",114014961,38.5417436,-91.0040843
"4280",114014962,38.541571,-91.0048993
"4281",114014963,38.5412957,-91.0043323
"4282",114014964,38.548164,-90.9999478
"4283",114014965,38.5486113,-91.0008394
"4284",114014966,38.5410733,-91.0044062
"4285",114014967,38.5415885,-91.0040252
"4286",114014968,38.5418775,-91.0048397
"4287",114014969,38.5409976,-91.00478
"4288",114014970,38.541314,-91.0049294
"4289",114014971,38.541514,-91.0048408
"4290",114014972,38.5415872,-91.0045882
"4291",114014973,38.5423683,-91.0040907
"4292",114014974,38.5412011,-91.0049767
"4293",114014975,38.5416196,-91.0043421
"4294",114014976,38.5414387,-91.004034
"4295",114014977,38.5418412,-91.0047627
"4296",114014978,38.5414596,-91.0047739
"4297",114014979,38.5413944,-91.0043779
"4298",114014980,38.5415403,-91.0038481
"4299",114014981,38.5423697,-91.0045396
"4300",114014982,38.5420088,-91.0042429
"4301",114014983,38.5423783,-91.004027
"4302",114014984,38.5426517,-91.0047568
"4303",114014985,38.5420724,-91.003983
"4304",114014986,38.5420551,-91.0048597
"4305",114014987,38.5427027,-91.0042746
"4306",114014988,38.5395411,-91.0011527
"4307",114014989,38.543492,-91.0041421
"4308",114014990,38.5425834,-91.0044739
"4309",114014991,38.5423674,-91.0037767
"4310",114014992,38.5420993,-91.00471
"4311",114014993,38.5419735,-91.0046808
"4312",114014994,38.5420509,-91.0042511
"4313",114014995,38.5435716,-91.0042365
"4314",114014996,38.5433664,-91.0044689
"4315",114014997,38.5425095,-91.0038512
"4316",114014998,38.5433478,-91.0041955
"4317",114014999,38.5430951,-91.0047475
"4318",114015000,38.5435748,-91.0042277
"4319",114015001,38.5432582,-91.0038874
"4320",114015002,38.5392396,-91.0007873
"4321",114015003,38.5433457,-91.0043586
"4322",114015004,38.5432567,-91.0043925
"4323",114015005,38.543029,-91.0043313
"4324",114015006,38.5434002,-91.0042976
"4325",114015007,38.5430652,-91.0037088
"4326",114015008,38.5429671,-91.0047154
"4327",114015009,38.5499343,-91.003668
"4328",114015010,38.5435262,-91.0043162
"4329",114015011,38.5434324,-91.0037298
"4330",114015012,38.5502237,-91.0032197
"4331",114015013,38.5406661,-90.9740985
"4332",114015014,38.550055,-91.0032921
"4333",114015015,38.5485336,-90.9968881
"4334",114015016,38.5480115,-90.9972831
"4335",114015017,38.5393179,-91.0006685
"4336",114015018,38.539049,-91.0005908
"4337",114015019,38.5396364,-91.0015303
"4338",114015020,38.5486999,-90.9965983
"4339",114015021,38.5398389,-91.0009611
"4340",114015022,38.5478602,-90.9972719
"4341",114015023,38.5396535,-91.0009037
"4342",114015024,38.5396337,-91.0007153
"4343",114015025,38.5392327,-91.0010122
"4344",114015026,38.5392389,-91.000866
"4345",114015027,38.5484859,-90.9970628
"4346",114015028,38.548142,-90.9972689
"4347",114015029,38.5480418,-90.9969726
"4348",114015030,38.5480433,-90.9971832
"4349",114015031,38.5478268,-90.9969579
"4350",114015032,38.5486271,-90.9973325
"4351",114015033,38.5480923,-90.9967219
"4352",114015034,38.5491686,-91.0014771
"4353",114015035,38.5461624,-90.9934538
"4354",114015036,38.5490875,-90.9963586
"4355",114015037,38.5493355,-90.9967177
"4356",114015038,38.5495312,-90.9968233
"4357",114015039,38.5495665,-90.9969427
"4358",114015040,38.5493193,-90.9973808
"4359",114015041,38.549498,-90.9971904
"4360",114015042,38.549052,-90.9968679
"4361",114015043,38.5489144,-90.9967657
"4362",114015044,38.5488996,-90.9966938
"4363",114015045,38.5490453,-90.9972411
"4364",114015046,38.5494985,-90.9973409
"4365",114015047,38.549371,-90.9967608
"4366",114015048,38.5491921,-91.0014819
"4367",114015049,38.5406303,-91.0006792
"4368",114015050,38.5466441,-90.993057
"4369",114015051,38.5464668,-90.9933233
"4370",114015052,38.5465604,-90.9937027
"4371",114015053,38.545963,-90.9940081
"4372",114015054,38.5461484,-90.9936743
"4373",114015055,38.5459404,-90.9941782
"4374",114015056,38.5459807,-90.9936651
"4375",114015057,38.5464429,-90.9933995
"4376",114015058,38.546499,-90.9931776
"4377",114015059,38.5461496,-90.9941471
"4378",114015060,38.5464853,-90.9935419
"4379",114015061,38.5489699,-91.0021053
"4380",114015062,38.5408237,-91.0009717
"4381",114015063,38.5403262,-91.0009981
"4382",114015064,38.5400487,-91.0014482
"4383",114015065,38.5407036,-91.0007715
"4384",114015066,38.5404302,-91.0008259
"4385",114015067,38.5405681,-91.001482
"4386",114015068,38.540646,-91.0008562
"4387",114015069,38.539985,-91.0006698
"4388",114015070,38.5402192,-91.0013894
"4389",114015071,38.5400289,-91.0014394
"4390",114015072,38.5399909,-91.0008339
"4391",114015073,38.5493468,-91.0016377
"4392",114015074,38.5389119,-90.9788024
"4393",114015075,38.5439634,-90.9866851
"4394",114015076,38.5504281,-91.0030156
